WKT,element
"POLYGON ((378883.029 4657559.829 0.0,378895.959 4657575.769 0.0,378899.989 4657554.629 0.0,378883.029 4657559.829 0.0))",3588
"POLYGON ((378895.959 4657575.769 0.0,378910.979 4657567.079 0.0,378899.989 4657554.629 0.0,378895.959 4657575.769 0.0))",3589
"POLYGON ((379041.589 4657553.999 0.0,379057.249 4657542.739 0.0,379039.309 4657539.499 0.0,379041.589 4657553.999 0.0))",3590
"POLYGON ((379057.249 4657542.739 0.0,379048.939 4657525.749 0.0,379039.309 4657539.499 0.0,379057.249 4657542.739 0.0))",3591
"POLYGON ((378131.959 4656329.649 0.0,378152.569 4656298.929 0.0,378120.049 4656294.089 0.0,378131.959 4656329.649 0.0))",3592
"POLYGON ((378098.569 4656314.549 0.0,378131.959 4656329.649 0.0,378120.049 4656294.089 0.0,378098.569 4656314.549 0.0))",3593
"POLYGON ((378152.569 4656298.929 0.0,378131.959 4656329.649 0.0,378174.359 4656336.619 0.0,378152.569 4656298.929 0.0))",3594
"POLYGON ((380154.819 4657759.559 0.0,380334.549 4657698.319 0.0,380214.249 4657579.949 0.0,380154.819 4657759.559 0.0))",3595
"POLYGON ((380214.249 4657579.949 0.0,380056.619 4657599.579 0.0,380154.819 4657759.559 0.0,380214.249 4657579.949 0.0))",3596
"POLYGON ((380132.899 4657503.679 0.0,380056.619 4657599.579 0.0,380214.249 4657579.949 0.0,380132.899 4657503.679 0.0))",3597
"POLYGON ((379070.359 4657613.369 0.0,379047.669 4657620.499 0.0,379069.749 4657641.379 0.0,379070.359 4657613.369 0.0))",3598
"POLYGON ((381451.129 4660524.549 0.0,381550.389 4660198.039 0.0,381318.309 4660193.919 0.0,381451.129 4660524.549 0.0))",3599
"POLYGON ((381733.259 4660342.039 0.0,381550.389 4660198.039 0.0,381451.129 4660524.549 0.0,381733.259 4660342.039 0.0))",3600
"POLYGON ((381760.409 4660613.999 0.0,381733.259 4660342.039 0.0,381451.129 4660524.549 0.0,381760.409 4660613.999 0.0))",3601
"POLYGON ((381760.409 4660613.999 0.0,381451.129 4660524.549 0.0,381535.599 4660812.499 0.0,381760.409 4660613.999 0.0))",3602
"POLYGON ((377765.799 4654624.369 0.0,377609.019 4654680.449 0.0,377764.199 4654792.029 0.0,377765.799 4654624.369 0.0))",3603
"POLYGON ((377609.019 4654680.449 0.0,377765.799 4654624.369 0.0,377685.594 4654463.969 0.0,377609.019 4654680.449 0.0))",3604
"POLYGON ((377765.799 4654624.369 0.0,377873.149 4654511.849 0.0,377685.594 4654463.969 0.0,377765.799 4654624.369 0.0))",3605
"POLYGON ((378803.089 4657881.499 0.0,378808.659 4657899.599 0.0,378817.619 4657881.529 0.0,378803.089 4657881.499 0.0))",3606
"POLYGON ((378831.169 4657893.539 0.0,378808.659 4657899.599 0.0,378825.909 4657911.679 0.0,378831.169 4657893.539 0.0))",3607
"POLYGON ((378808.659 4657899.599 0.0,378831.169 4657893.539 0.0,378817.619 4657881.529 0.0,378808.659 4657899.599 0.0))",3608
"POLYGON ((379046.899 4657398.009 0.0,379065.219 4657411.549 0.0,379068.989 4657382.249 0.0,379046.899 4657398.009 0.0))",3609
"POLYGON ((379065.219 4657411.549 0.0,379085.529 4657402.799 0.0,379068.989 4657382.249 0.0,379065.219 4657411.549 0.0))",3610
"POLYGON ((377278.566 4654871.699 0.0,377301.462 4654985.419 0.0,377408.324 4654887.539 0.0,377278.566 4654871.699 0.0))",3611
"POLYGON ((378057.769 4655505.199 0.0,378155.109 4655511.259 0.0,378085.029 4655432.909 0.0,378057.769 4655505.199 0.0))",3612
"POLYGON ((378057.769 4655505.199 0.0,378093.689 4655556.919 0.0,378155.109 4655511.259 0.0,378057.769 4655505.199 0.0))",3613
"POLYGON ((378236.199 4656286.149 0.0,378217.699 4656328.889 0.0,378260.319 4656320.619 0.0,378236.199 4656286.149 0.0))",3614
"POLYGON ((378217.699 4656328.889 0.0,378174.359 4656336.619 0.0,378199.409 4656361.829 0.0,378217.699 4656328.889 0.0))",3615
"POLYGON ((378217.699 4656328.889 0.0,378192.949 4656295.839 0.0,378174.359 4656336.619 0.0,378217.699 4656328.889 0.0))",3616
"POLYGON ((378192.949 4656295.839 0.0,378217.699 4656328.889 0.0,378236.199 4656286.149 0.0,378192.949 4656295.839 0.0))",3617
"POLYGON ((379737.919 4657487.189 0.0,379863.239 4657420.709 0.0,379726.249 4657380.999 0.0,379737.919 4657487.189 0.0))",3618
"POLYGON ((379816.219 4657287.549 0.0,379726.249 4657380.999 0.0,379863.239 4657420.709 0.0,379816.219 4657287.549 0.0))",3619
"POLYGON ((378484.929 4656552.949 0.0,378457.049 4656586.499 0.0,378494.779 4656604.019 0.0,378484.929 4656552.949 0.0))",3620
"POLYGON ((378457.049 4656586.499 0.0,378484.929 4656552.949 0.0,378451.119 4656540.279 0.0,378457.049 4656586.499 0.0))",3621
"POLYGON ((378423.919 4656575.039 0.0,378457.049 4656586.499 0.0,378451.119 4656540.279 0.0,378423.919 4656575.039 0.0))",3622
"POLYGON ((378713.289 4654272.629 0.0,378494.099 4654427.509 0.0,378744.029 4654498.949 0.0,378713.289 4654272.629 0.0))",3623
"POLYGON ((378494.099 4654427.509 0.0,378713.289 4654272.629 0.0,378485.439 4654143.53 0.0,378494.099 4654427.509 0.0))",3624
"POLYGON ((378646.769 4656121.339 0.0,378693.839 4656035.409 0.0,378599.859 4656052.359 0.0,378646.769 4656121.339 0.0))",3625
"POLYGON ((378573.979 4656111.259 0.0,378646.769 4656121.339 0.0,378599.859 4656052.359 0.0,378573.979 4656111.259 0.0))",3626
"POLYGON ((378573.979 4656111.259 0.0,378601.709 4656167.369 0.0,378646.769 4656121.339 0.0,378573.979 4656111.259 0.0))",3627
"POLYGON ((378713.869 4656104.929 0.0,378693.839 4656035.409 0.0,378646.769 4656121.339 0.0,378713.869 4656104.929 0.0))",3628
"POLYGON ((380177.739 4658852.209 0.0,380347.439 4658728.249 0.0,380165.359 4658627.009 0.0,380177.739 4658852.209 0.0))",3629
"POLYGON ((380347.439 4658728.249 0.0,380177.739 4658852.209 0.0,380361.539 4658915.669 0.0,380347.439 4658728.249 0.0))",3630
"POLYGON ((380177.739 4658852.209 0.0,380228.029 4659053.779 0.0,380361.539 4658915.669 0.0,380177.739 4658852.209 0.0))",3631
"POLYGON ((377542.554 4655156.129 0.0,377631.884 4655155.779 0.0,377620.77 4655053.479 0.0,377542.554 4655156.129 0.0))",3632
"POLYGON ((377486.738 4655062.429 0.0,377542.554 4655156.129 0.0,377620.77 4655053.479 0.0,377486.738 4655062.429 0.0))",3633
"POLYGON ((377631.884 4655155.779 0.0,377542.554 4655156.129 0.0,377600.543 4655225.139 0.0,377631.884 4655155.779 0.0))",3634
"POLYGON ((380391.789 4655247.379 0.0,380686.189 4655210.999 0.0,380532.689 4654953.499 0.0,380391.789 4655247.379 0.0))",3635
"POLYGON ((380391.789 4655247.379 0.0,380532.689 4654953.499 0.0,380250.349 4654944.599 0.0,380391.789 4655247.379 0.0))",3636
"POLYGON ((380267.659 4655489.939 0.0,380391.789 4655247.379 0.0,380123.779 4655259.409 0.0,380267.659 4655489.939 0.0))",3637
"POLYGON ((380391.789 4655247.379 0.0,380250.349 4654944.599 0.0,380123.779 4655259.409 0.0,380391.789 4655247.379 0.0))",3638
"POLYGON ((379059.309 4657496.969 0.0,379083.759 4657500.479 0.0,379071.509 4657477.199 0.0,379059.309 4657496.969 0.0))",3639
"POLYGON ((379097.539 4657474.229 0.0,379071.509 4657477.199 0.0,379083.759 4657500.479 0.0,379097.539 4657474.229 0.0))",3640
"POLYGON ((378702.969 4655760.489 0.0,378591.989 4655820.079 0.0,378698.129 4655881.899 0.0,378702.969 4655760.489 0.0))",3641
"POLYGON ((378698.129 4655881.899 0.0,378800.909 4655830.909 0.0,378702.969 4655760.489 0.0,378698.129 4655881.899 0.0))",3642
"POLYGON ((378825.909 4657911.679 0.0,378848.999 4657910.499 0.0,378831.169 4657893.539 0.0,378825.909 4657911.679 0.0))",3643
"POLYGON ((378848.999 4657910.499 0.0,378825.909 4657911.679 0.0,378830.329 4657926.569 0.0,378848.999 4657910.499 0.0))",3644
"POLYGON ((378854.809 4657891.499 0.0,378831.169 4657893.539 0.0,378848.999 4657910.499 0.0,378854.809 4657891.499 0.0))",3645
"POLYGON ((378793.499 4657959.499 0.0,378813.579 4657962.819 0.0,378799.909 4657940.499 0.0,378793.499 4657959.499 0.0))",3646
"POLYGON ((378638.399 4657333.579 0.0,378621.649 4657355.449 0.0,378649.069 4657361.529 0.0,378638.399 4657333.579 0.0))",3647
"POLYGON ((378657.769 4657312.249 0.0,378638.399 4657333.579 0.0,378664.999 4657341.189 0.0,378657.769 4657312.249 0.0))",3648
"POLYGON ((378649.069 4657361.529 0.0,378664.999 4657341.189 0.0,378638.399 4657333.579 0.0,378649.069 4657361.529 0.0))",3649
"POLYGON ((378738.209 4657900.659 0.0,378759.439 4657892.729 0.0,378740.549 4657881.359 0.0,378738.209 4657900.659 0.0))",3650
"POLYGON ((378759.439 4657892.729 0.0,378738.209 4657900.659 0.0,378755.909 4657920.499 0.0,378759.439 4657892.729 0.0))",3651
"POLYGON ((378755.909 4657920.499 0.0,378772.879 4657908.739 0.0,378759.439 4657892.729 0.0,378755.909 4657920.499 0.0))",3652
"POLYGON ((377880.119 4655988.699 0.0,377840.059 4655988.409 0.0,377848.479 4656028.199 0.0,377880.119 4655988.699 0.0))",3653
"POLYGON ((378131.069 4655870.749 0.0,378098.199 4655926.349 0.0,378175.099 4655926.509 0.0,378131.069 4655870.749 0.0))",3654
"POLYGON ((378131.069 4655870.749 0.0,378071.079 4655884.359 0.0,378098.199 4655926.349 0.0,378131.069 4655870.749 0.0))",3655
"POLYGON ((378098.199 4655926.349 0.0,378115.079 4655979.599 0.0,378175.099 4655926.509 0.0,378098.199 4655926.349 0.0))",3656
"POLYGON ((378979.919 4657003.189 0.0,378928.499 4656998.209 0.0,378961.409 4657033.279 0.0,378979.919 4657003.189 0.0))",3657
"POLYGON ((377963.229 4656105.269 0.0,377943.149 4656140.829 0.0,377991.289 4656151.129 0.0,377963.229 4656105.269 0.0))",3658
"POLYGON ((378015.959 4656101.309 0.0,377978.349 4656072.359 0.0,377963.229 4656105.269 0.0,378015.959 4656101.309 0.0))",3659
"POLYGON ((377991.289 4656151.129 0.0,378015.959 4656101.309 0.0,377963.229 4656105.269 0.0,377991.289 4656151.129 0.0))",3660
"POLYGON ((378609.479 4657012.209 0.0,378637.389 4657027.229 0.0,378640.839 4656996.379 0.0,378609.479 4657012.209 0.0))",3661
"POLYGON ((378611.519 4656981.459 0.0,378609.479 4657012.209 0.0,378640.839 4656996.379 0.0,378611.519 4656981.459 0.0))",3662
"POLYGON ((378611.519 4656981.459 0.0,378577.369 4656997.499 0.0,378609.479 4657012.209 0.0,378611.519 4656981.459 0.0))",3663
"POLYGON ((378584.769 4657027.999 0.0,378609.479 4657012.209 0.0,378577.369 4656997.499 0.0,378584.769 4657027.999 0.0))",3664
"POLYGON ((377408.324 4654887.539 0.0,377535.044 4654929.999 0.0,377498.518 4654795.279 0.0,377408.324 4654887.539 0.0))",3665
"POLYGON ((379217.699 4657337.219 0.0,379241.169 4657378.279 0.0,379262.759 4657332.889 0.0,379217.699 4657337.219 0.0))",3666
"POLYGON ((379279.089 4657289.379 0.0,379262.759 4657332.889 0.0,379327.769 4657321.059 0.0,379279.089 4657289.379 0.0))",3667
"POLYGON ((379222.049 4657283.549 0.0,379217.699 4657337.219 0.0,379262.759 4657332.889 0.0,379222.049 4657283.549 0.0))",3668
"POLYGON ((379279.089 4657289.379 0.0,379222.049 4657283.549 0.0,379262.759 4657332.889 0.0,379279.089 4657289.379 0.0))",3669
"POLYGON ((379070.839 4656667.839 0.0,379131.149 4656580.259 0.0,379051.169 4656600.399 0.0,379070.839 4656667.839 0.0))",3670
"POLYGON ((379131.149 4656580.259 0.0,379070.839 4656667.839 0.0,379148.169 4656682.799 0.0,379131.149 4656580.259 0.0))",3671
"POLYGON ((379227.309 4656624.319 0.0,379131.149 4656580.259 0.0,379148.169 4656682.799 0.0,379227.309 4656624.319 0.0))",3672
"POLYGON ((378504.339 4656687.809 0.0,378463.019 4656674.769 0.0,378473.429 4656713.669 0.0,378504.339 4656687.809 0.0))",3673
"POLYGON ((378962.869 4657337.549 0.0,378940.109 4657324.349 0.0,378943.519 4657346.419 0.0,378962.869 4657337.549 0.0))",3674
"POLYGON ((378962.869 4657337.549 0.0,378943.519 4657346.419 0.0,378961.279 4657358.219 0.0,378962.869 4657337.549 0.0))",3675
"POLYGON ((377823.109 4655419.869 0.0,377783.159 4655360.429 0.0,377768.409 4655428.449 0.0,377823.109 4655419.869 0.0))",3676
"POLYGON ((377703.529 4655404.419 0.0,377768.409 4655428.449 0.0,377783.159 4655360.429 0.0,377703.529 4655404.419 0.0))",3677
"POLYGON ((377710.829 4655329.939 0.0,377783.159 4655360.429 0.0,377751.879 4655276.519 0.0,377710.829 4655329.939 0.0))",3678
"POLYGON ((377783.159 4655360.429 0.0,377710.829 4655329.939 0.0,377703.529 4655404.419 0.0,377783.159 4655360.429 0.0))",3679
"POLYGON ((379174.999 4658182.499 0.0,379212.689 4658274.999 0.0,379281.719 4658198.339 0.0,379174.999 4658182.499 0.0))",3680
"POLYGON ((379281.719 4658198.339 0.0,379217.659 4658123.199 0.0,379174.999 4658182.499 0.0,379281.719 4658198.339 0.0))",3681
"POLYGON ((379281.719 4658198.339 0.0,379383.969 4658160.739 0.0,379291.669 4658092.669 0.0,379281.719 4658198.339 0.0))",3682
"POLYGON ((379281.719 4658198.339 0.0,379291.669 4658092.669 0.0,379217.659 4658123.199 0.0,379281.719 4658198.339 0.0))",3683
"POLYGON ((377930.019 4655795.949 0.0,377887.909 4655795.849 0.0,377889.169 4655848.759 0.0,377930.019 4655795.949 0.0))",3684
"POLYGON ((377956.119 4655841.949 0.0,377930.019 4655795.949 0.0,377889.169 4655848.759 0.0,377956.119 4655841.949 0.0))",3685
"POLYGON ((377930.019 4655795.949 0.0,377956.119 4655841.949 0.0,377997.969 4655802.619 0.0,377930.019 4655795.949 0.0))",3686
"POLYGON ((378797.259 4657589.529 0.0,378813.789 4657587.689 0.0,378806.729 4657567.469 0.0,378797.259 4657589.529 0.0))",3687
"POLYGON ((378797.259 4657589.529 0.0,378806.729 4657567.469 0.0,378779.349 4657575.699 0.0,378797.259 4657589.529 0.0))",3688
"POLYGON ((381818.499 4658467.239 0.0,381566.529 4658539.099 0.0,381712.099 4658784.299 0.0,381818.499 4658467.239 0.0))",3689
"POLYGON ((382022.849 4658645.739 0.0,381818.499 4658467.239 0.0,381712.099 4658784.299 0.0,382022.849 4658645.739 0.0))",3690
"POLYGON ((381818.499 4658467.239 0.0,382022.849 4658645.739 0.0,382075.499 4658354.539 0.0,381818.499 4658467.239 0.0))",3691
"POLYGON ((377984.409 4655929.799 0.0,377944.469 4655891.469 0.0,377918.709 4655947.509 0.0,377984.409 4655929.799 0.0))",3692
"POLYGON ((377968.379 4655975.999 0.0,377984.409 4655929.799 0.0,377918.709 4655947.509 0.0,377968.379 4655975.999 0.0))",3693
"POLYGON ((377968.379 4655975.999 0.0,378014.249 4655959.109 0.0,377984.409 4655929.799 0.0,377968.379 4655975.999 0.0))",3694
"POLYGON ((377887.909 4655795.849 0.0,377892.349 4655744.819 0.0,377846.229 4655791.849 0.0,377887.909 4655795.849 0.0))",3695
"POLYGON ((377789.579 4655762.499 0.0,377846.229 4655791.849 0.0,377830.739 4655726.269 0.0,377789.579 4655762.499 0.0))",3696
"POLYGON ((377846.229 4655791.849 0.0,377892.349 4655744.819 0.0,377830.739 4655726.269 0.0,377846.229 4655791.849 0.0))",3697
"POLYGON ((379227.259 4657637.679 0.0,379180.429 4657669.469 0.0,379225.179 4657687.709 0.0,379227.259 4657637.679 0.0))",3698
"POLYGON ((377943.689 4652762.5 0.0,377889.969 4653138.769 0.0,378169.249 4653002.951 0.0,377943.689 4652762.5 0.0))",3699
"POLYGON ((377889.969 4653138.769 0.0,377943.689 4652762.5 0.0,377658.5 4652855.5 0.0,377889.969 4653138.769 0.0))",3700
"POLYGON ((379278.449 4656749.529 0.0,379356.439 4656755.429 0.0,379305.029 4656682.559 0.0,379278.449 4656749.529 0.0))",3701
"POLYGON ((379356.439 4656755.429 0.0,379406.279 4656678.099 0.0,379305.029 4656682.559 0.0,379356.439 4656755.429 0.0))",3702
"POLYGON ((379406.279 4656678.099 0.0,379340.859 4656573.589 0.0,379305.029 4656682.559 0.0,379406.279 4656678.099 0.0))",3703
"POLYGON ((379210.809 4657583.849 0.0,379165.089 4657586.289 0.0,379178.399 4657624.289 0.0,379210.809 4657583.849 0.0))",3704
"POLYGON ((379210.809 4657583.849 0.0,379189.069 4657548.509 0.0,379165.089 4657586.289 0.0,379210.809 4657583.849 0.0))",3705
"POLYGON ((379151.879 4657550.659 0.0,379165.089 4657586.289 0.0,379189.069 4657548.509 0.0,379151.879 4657550.659 0.0))",3706
"POLYGON ((378425.229 4656956.349 0.0,378439.179 4656980.659 0.0,378454.709 4656955.269 0.0,378425.229 4656956.349 0.0))",3707
"POLYGON ((380123.779 4655259.409 0.0,380032.619 4654923.609 0.0,379878.979 4655045.399 0.0,380123.779 4655259.409 0.0))",3708
"POLYGON ((380250.349 4654944.599 0.0,380032.619 4654923.609 0.0,380123.779 4655259.409 0.0,380250.349 4654944.599 0.0))",3709
"POLYGON ((379930.809 4653915.5 0.0,379842.819 4654237.939 0.0,380078.909 4654175.999 0.0,379930.809 4653915.5 0.0))",3710
"POLYGON ((379930.809 4653915.5 0.0,379750.179 4654024.672 0.0,379842.819 4654237.939 0.0,379930.809 4653915.5 0.0))",3711
"POLYGON ((379421.989 4658418.099 0.0,379307.909 4658444.999 0.0,379372.809 4658519.999 0.0,379421.989 4658418.099 0.0))",3712
"POLYGON ((378816.919 4657940.509 0.0,378830.329 4657926.569 0.0,378809.469 4657920.519 0.0,378816.919 4657940.509 0.0))",3713
"POLYGON ((378301.309 4655353.429 0.0,378184.419 4655401.019 0.0,378272.899 4655490.359 0.0,378301.309 4655353.429 0.0))",3714
"POLYGON ((378184.419 4655401.019 0.0,378155.109 4655511.259 0.0,378272.899 4655490.359 0.0,378184.419 4655401.019 0.0))",3715
"POLYGON ((377417.542 4654239.819 0.0,377536.882 4654393.819 0.0,377670.198 4654219.359 0.0,377417.542 4654239.819 0.0))",3716
"POLYGON ((377536.882 4654393.819 0.0,377417.542 4654239.819 0.0,377398.859 4654469.159 0.0,377536.882 4654393.819 0.0))",3717
"POLYGON ((377536.882 4654393.819 0.0,377685.594 4654463.969 0.0,377670.198 4654219.359 0.0,377536.882 4654393.819 0.0))",3718
"POLYGON ((379015.169 4657458.089 0.0,379004.599 4657463.119 0.0,379010.899 4657475.829 0.0,379015.169 4657458.089 0.0))",3719
"POLYGON ((379023.849 4657472.819 0.0,379015.169 4657458.089 0.0,379010.899 4657475.829 0.0,379023.849 4657472.819 0.0))",3720
"POLYGON ((378945.489 4657381.879 0.0,378956.279 4657392.659 0.0,378960.699 4657374.629 0.0,378945.489 4657381.879 0.0))",3721
"POLYGON ((378956.279 4657392.659 0.0,378945.489 4657381.879 0.0,378939.679 4657393.539 0.0,378956.279 4657392.659 0.0))",3722
"POLYGON ((378941.659 4657367.249 0.0,378945.489 4657381.879 0.0,378960.699 4657374.629 0.0,378941.659 4657367.249 0.0))",3723
"POLYGON ((379032.549 4657485.059 0.0,379023.849 4657472.819 0.0,379016.859 4657487.849 0.0,379032.549 4657485.059 0.0))",3724
"POLYGON ((377408.324 4654887.539 0.0,377414.967 4654987.289 0.0,377535.044 4654929.999 0.0,377408.324 4654887.539 0.0))",3725
"POLYGON ((377414.967 4654987.289 0.0,377486.738 4655062.429 0.0,377535.044 4654929.999 0.0,377414.967 4654987.289 0.0))",3726
"POLYGON ((379260.659 4657678.769 0.0,379288.049 4657638.359 0.0,379227.259 4657637.679 0.0,379260.659 4657678.769 0.0))",3727
"POLYGON ((379225.179 4657687.709 0.0,379260.659 4657678.769 0.0,379227.259 4657637.679 0.0,379225.179 4657687.709 0.0))",3728
"POLYGON ((378794.999 4657926.999 0.0,378790.989 4657912.179 0.0,378775.689 4657921.999 0.0,378794.999 4657926.999 0.0))",3729
"POLYGON ((379039.339 4657602.459 0.0,379024.939 4657604.469 0.0,379031.719 4657613.239 0.0,379039.339 4657602.459 0.0))",3730
"POLYGON ((378516.259 4656939.439 0.0,378503.089 4656961.919 0.0,378526.449 4656961.439 0.0,378516.259 4656939.439 0.0))",3731
"POLYGON ((378959.609 4657404.889 0.0,378963.289 4657418.089 0.0,378973.159 4657399.759 0.0,378959.609 4657404.889 0.0))",3732
"POLYGON ((378959.609 4657404.889 0.0,378956.279 4657392.659 0.0,378945.719 4657409.059 0.0,378959.609 4657404.889 0.0))",3733
"POLYGON ((378956.279 4657392.659 0.0,378959.609 4657404.889 0.0,378973.159 4657399.759 0.0,378956.279 4657392.659 0.0))",3734
"POLYGON ((378963.289 4657418.089 0.0,378959.609 4657404.889 0.0,378945.719 4657409.059 0.0,378963.289 4657418.089 0.0))",3735
"POLYGON ((377846.229 4655791.849 0.0,377796.509 4655807.289 0.0,377826.099 4655846.819 0.0,377846.229 4655791.849 0.0))",3736
"POLYGON ((377796.509 4655807.289 0.0,377846.229 4655791.849 0.0,377789.579 4655762.499 0.0,377796.509 4655807.289 0.0))",3737
"POLYGON ((377796.509 4655807.289 0.0,377774.269 4655838.349 0.0,377826.099 4655846.819 0.0,377796.509 4655807.289 0.0))",3738
"POLYGON ((377924.399 4655993.669 0.0,377918.709 4655947.509 0.0,377880.119 4655988.699 0.0,377924.399 4655993.669 0.0))",3739
"POLYGON ((378504.889 4656336.949 0.0,378446.079 4656331.549 0.0,378455.299 4656383.419 0.0,378504.889 4656336.949 0.0))",3740
"POLYGON ((378402.179 4656304.639 0.0,378446.079 4656331.549 0.0,378462.059 4656270.149 0.0,378402.179 4656304.639 0.0))",3741
"POLYGON ((378446.079 4656331.549 0.0,378504.889 4656336.949 0.0,378462.059 4656270.149 0.0,378446.079 4656331.549 0.0))",3742
"POLYGON ((378582.459 4656774.759 0.0,378591.939 4656740.919 0.0,378549.279 4656749.089 0.0,378582.459 4656774.759 0.0))",3743
"POLYGON ((378591.939 4656740.919 0.0,378567.029 4656713.199 0.0,378549.279 4656749.089 0.0,378591.939 4656740.919 0.0))",3744
"POLYGON ((379071.509 4657477.199 0.0,379049.349 4657480.799 0.0,379059.309 4657496.969 0.0,379071.509 4657477.199 0.0))",3745
"POLYGON ((378858.799 4657622.679 0.0,378874.589 4657621.999 0.0,378863.799 4657601.549 0.0,378858.799 4657622.679 0.0))",3746
"POLYGON ((378858.799 4657622.679 0.0,378842.039 4657614.439 0.0,378850.129 4657636.879 0.0,378858.799 4657622.679 0.0))",3747
"POLYGON ((378842.039 4657614.439 0.0,378858.799 4657622.679 0.0,378863.799 4657601.549 0.0,378842.039 4657614.439 0.0))",3748
