WKT,element
"POLYGON ((585879.879 5035286.96,585896.405 5035292.832,585889.025 5035302.134,585879.879 5035286.96))",4846
"POLYGON ((585826.249 5035135.632,585819.182 5035109.44,585826.041 5035118.379,585826.249 5035135.632))",4847
"POLYGON ((585790.794 5034944.167,585799.525 5034908.153,585841.93 5034996.289,585790.794 5034944.167))",4848
"POLYGON ((585820.845 5035299.639,585810.971 5035306.135,585805.67 5035273.448,585820.845 5035299.639))",4849
"POLYGON ((585992.426 5034489.923,585893.481 5034510.554,585910.942 5034473.138,585992.426 5034489.923))",4850
"POLYGON ((586623.929 5033681.577,586562.816 5033656.788,586587.76 5033640.99,586623.929 5033681.577))",4851
"POLYGON ((586623.929 5033681.577,586587.76 5033640.99,586622.955 5033585.82,586623.929 5033681.577))",4852
"POLYGON ((586562.816 5033656.788,586627.255 5033754.746,586609.378 5033804.79,586562.816 5033656.788))",4853
"POLYGON ((586587.76 5033640.99,586643.468 5033491.325,586629.607 5033569.191,586587.76 5033640.99))",4854
"POLYGON ((586585.681 5033899.422,586578.614 5033865.488,586627.255 5033814.612,586585.681 5033899.422))",4855
"POLYGON ((586485.905 5033999.199,586506.276 5033936.163,586515.838 5033959.288,586485.905 5033999.199))",4856
"POLYGON ((586505.86 5034115.605,586515.838 5033959.288,586547.433 5033926.029,586505.86 5034115.605))",4857
"POLYGON ((586547.433 5033926.029,586515.838 5033959.288,586506.276 5033936.163,586547.433 5033926.029))",4858
"POLYGON ((586547.433 5033926.029,586506.276 5033936.163,586578.614 5033865.488,586547.433 5033926.029))",4859
"POLYGON ((586485.905 5033999.199,586515.838 5033959.288,586480.916 5034050.75,586485.905 5033999.199))",4860
"POLYGON ((586578.614 5033865.488,586585.681 5033899.422,586547.433 5033926.029,586578.614 5033865.488))",4861
"POLYGON ((586585.681 5033899.422,586505.86 5034115.605,586547.433 5033926.029,586585.681 5033899.422))",4862
"POLYGON ((586578.614 5033865.488,586609.378 5033804.79,586627.255 5033814.612,586578.614 5033865.488))",4863
"POLYGON ((586443.084 5034055.895,586506.276 5033936.163,586485.905 5033999.199,586443.084 5034055.895))",4864
"POLYGON ((586641.247 5033539.258,586643.468 5033491.325,586652.888 5033520.134,586641.247 5033539.258))",4865
"POLYGON ((586643.468 5033491.325,586641.247 5033539.258,586629.607 5033569.191,586643.468 5033491.325))",4866
"POLYGON ((586667.165 5033568.496,586652.888 5033520.134,586681.158 5033517.639,586667.165 5033568.496))",4867
"POLYGON ((586681.158 5033517.639,586652.888 5033520.134,586643.468 5033491.325,586681.158 5033517.639))",4868
"POLYGON ((586711.649 5033500.472,586707.765 5033531.774,586681.158 5033517.639,586711.649 5033500.472))",4869
"POLYGON ((586652.888 5033520.134,586667.165 5033568.496,586641.247 5033539.258,586652.888 5033520.134))",4870
"POLYGON ((586681.158 5033517.639,586643.468 5033491.325,586711.649 5033500.472,586681.158 5033517.639))",4871
"POLYGON ((586667.165 5033568.496,586681.158 5033517.639,586707.765 5033531.774,586667.165 5033568.496))",4872
"POLYGON ((586627.255 5033754.746,586627.255 5033814.612,586609.378 5033804.79,586627.255 5033754.746))",4873
"POLYGON ((586843.437 5033723.15,586627.255 5033754.746,586623.929 5033681.577,586843.437 5033723.15))",4874
"POLYGON ((586843.437 5033723.15,586627.255 5033814.612,586627.255 5033754.746,586843.437 5033723.15))",4875
"POLYGON ((586627.255 5033754.746,586562.816 5033656.788,586623.929 5033681.577,586627.255 5033754.746))",4876
"POLYGON ((586623.929 5033681.577,586667.165 5033568.496,586722.043 5033591.778,586623.929 5033681.577))",4877
"POLYGON ((586667.165 5033568.496,586629.607 5033569.191,586641.247 5033539.258,586667.165 5033568.496))",4878
"POLYGON ((586708.739 5033571.822,586667.165 5033568.496,586707.765 5033531.774,586708.739 5033571.822))",4879
"POLYGON ((586623.929 5033681.577,586622.955 5033585.82,586667.165 5033568.496,586623.929 5033681.577))",4880
"POLYGON ((586622.955 5033585.82,586629.607 5033569.191,586667.165 5033568.496,586622.955 5033585.82))",4881
"POLYGON ((586986.451 5033962.614,586585.681 5033899.422,586627.255 5033814.612,586986.451 5033962.614))",4882
"POLYGON ((586707.765 5033531.774,586732.709 5033536.763,586708.739 5033571.822,586707.765 5033531.774))",4883
"POLYGON ((586622.955 5033585.82,586587.76 5033640.99,586629.607 5033569.191,586622.955 5033585.82))",4884
"POLYGON ((586585.681 5033899.422,586725.368 5034266.933,586505.86 5034115.605,586585.681 5033899.422))",4885
"POLYGON ((586443.084 5034055.895,586480.916 5034050.75,586505.86 5034115.605,586443.084 5034055.895))",4886
"POLYGON ((586480.916 5034050.75,586515.838 5033959.288,586505.86 5034115.605,586480.916 5034050.75))",4887
"POLYGON ((586495.466 5034152.346,586505.86 5034115.605,586530.804 5034227.022,586495.466 5034152.346))",4888
"POLYGON ((586443.084 5034055.895,586505.86 5034115.605,586495.466 5034152.346,586443.084 5034055.895))",4889
"POLYGON ((586443.084 5034055.895,586485.905 5033999.199,586480.916 5034050.75,586443.084 5034055.895))",4890
"POLYGON ((586004.067 5034418.417,585992.426 5034489.923,585910.942 5034473.138,586004.067 5034418.417))",4891
"POLYGON ((586505.444 5034252.122,586530.804 5034227.022,586548.954 5034283.841,586505.444 5034252.122))",4892
"POLYGON ((586593.996 5034283.562,586548.954 5034283.841,586530.804 5034227.022,586593.996 5034283.562))",4893
"POLYGON ((586495.466 5034152.346,586530.804 5034227.022,586505.444 5034252.122,586495.466 5034152.346))",4894
"POLYGON ((586561.153 5034321.966,586505.444 5034252.122,586548.954 5034283.841,586561.153 5034321.966))",4895
"POLYGON ((586647.21 5034291.877,586530.804 5034227.022,586725.368 5034266.933,586647.21 5034291.877))",4896
"POLYGON ((586585.539 5034314.605,586596.348 5034321.257,586566.415 5034310.448,586585.539 5034314.605))",4897
"POLYGON ((586585.539 5034314.605,586566.415 5034310.448,586593.996 5034283.562,586585.539 5034314.605))",4898
"POLYGON ((586626.281 5034315.437,586593.996 5034283.562,586647.21 5034291.877,586626.281 5034315.437))",4899
"POLYGON ((586647.21 5034291.877,586593.996 5034283.562,586530.804 5034227.022,586647.21 5034291.877))",4900
"POLYGON ((586688.992 5034319.212,586662.034 5034307.122,586725.368 5034266.933,586688.992 5034319.212))",4901
"POLYGON ((586593.996 5034283.562,586596.348 5034321.257,586585.539 5034314.605,586593.996 5034283.562))",4902
"POLYGON ((586566.415 5034310.448,586548.954 5034283.841,586593.996 5034283.562,586566.415 5034310.448))",4903
"POLYGON ((586626.281 5034315.437,586647.21 5034291.877,586662.034 5034307.122,586626.281 5034315.437))",4904
"POLYGON ((586561.153 5034321.966,586596.348 5034321.257,586563.647 5034399.293,586561.153 5034321.966))",4905
"POLYGON ((586566.415 5034310.448,586596.348 5034321.257,586561.153 5034321.966,586566.415 5034310.448))",4906
"POLYGON ((586563.647 5034399.293,586596.348 5034321.257,586626.281 5034315.437,586563.647 5034399.293))",4907
"POLYGON ((586626.281 5034315.437,586688.992 5034319.212,586705.621 5034391.134,586626.281 5034315.437))",4908
"POLYGON ((586688.992 5034319.212,586626.281 5034315.437,586662.034 5034307.122,586688.992 5034319.212))",4909
"POLYGON ((586626.281 5034315.437,586705.621 5034391.134,586563.647 5034399.293,586626.281 5034315.437))",4910
"POLYGON ((586593.996 5034283.562,586626.281 5034315.437,586596.348 5034321.257,586593.996 5034283.562))",4911
"POLYGON ((586591.086 5034471.631,586563.647 5034399.293,586705.621 5034391.134,586591.086 5034471.631))",4912
"POLYGON ((586725.368 5034266.933,586530.804 5034227.022,586505.86 5034115.605,586725.368 5034266.933))",4913
"POLYGON ((586566.415 5034310.448,586561.153 5034321.966,586548.954 5034283.841,586566.415 5034310.448))",4914
"POLYGON ((586647.21 5034291.877,586725.368 5034266.933,586662.034 5034307.122,586647.21 5034291.877))",4915
"POLYGON ((586722.043 5033591.778,586667.165 5033568.496,586708.739 5033571.822,586722.043 5033591.778))",4916
"POLYGON ((586738.256 5033517.932,586832.213 5033340.829,586792.575 5033505.999,586738.256 5033517.932))",4917
"POLYGON ((586792.575 5033505.999,586841.359 5033491.325,586810.868 5033512.651,586792.575 5033505.999))",4918
"POLYGON ((586864.64 5033466.381,586841.359 5033491.325,586792.575 5033505.999,586864.64 5033466.381))",4919
"POLYGON ((586864.64 5033466.381,586792.575 5033505.999,586832.213 5033340.829,586864.64 5033466.381))",4920
"POLYGON ((586810.868 5033512.651,586841.359 5033491.325,586814.194 5033529.28,586810.868 5033512.651))",4921
"POLYGON ((586814.194 5033529.28,586792.575 5033505.999,586810.868 5033512.651,586814.194 5033529.28))",4922
"POLYGON ((586732.709 5033536.763,586738.256 5033517.932,586761.811 5033525.954,586732.709 5033536.763))",4923
"POLYGON ((586732.709 5033536.763,586707.765 5033531.774,586738.256 5033517.932,586732.709 5033536.763))",4924
"POLYGON ((586795.212 5033560.182,586761.811 5033525.954,586814.194 5033529.28,586795.212 5033560.182))",4925
"POLYGON ((586761.811 5033525.954,586738.256 5033517.932,586792.575 5033505.999,586761.811 5033525.954))",4926
"POLYGON ((586818.351 5033550.067,586814.194 5033529.28,586841.359 5033491.325,586818.351 5033550.067))",4927
"POLYGON ((586732.709 5033536.763,586761.811 5033525.954,586795.212 5033560.182,586732.709 5033536.763))",4928
"POLYGON ((586792.575 5033505.999,586814.194 5033529.28,586761.811 5033525.954,586792.575 5033505.999))",4929
"POLYGON ((586818.351 5033550.067,586795.212 5033560.182,586814.194 5033529.28,586818.351 5033550.067))",4930
"POLYGON ((586818.351 5033550.067,586841.359 5033491.325,586847.179 5033589.439,586818.351 5033550.067))",4931
"POLYGON ((586732.709 5033536.763,586722.043 5033591.778,586708.739 5033571.822,586732.709 5033536.763))",4932
"POLYGON ((586895.404 5033241.052,586898.73 5033306.739,586857.157 5033290.109,586895.404 5033241.052))",4933
"POLYGON ((587013.473 5033301.75,586898.73 5033306.739,586931.989 5033236.064,587013.473 5033301.75))",4934
"POLYGON ((586864.64 5033466.381,586862.146 5033327.525,586906.214 5033484.674,586864.64 5033466.381))",4935
"POLYGON ((586898.73 5033306.739,586862.146 5033327.525,586857.157 5033290.109,586898.73 5033306.739))",4936
"POLYGON ((586906.214 5033484.674,586862.146 5033327.525,586898.73 5033306.739,586906.214 5033484.674))",4937
"POLYGON ((586864.64 5033466.381,586832.213 5033340.829,586862.146 5033327.525,586864.64 5033466.381))",4938
"POLYGON ((586930.326 5033512.944,587013.473 5033418.156,586976.889 5033523.753,586930.326 5033512.944))",4939
"POLYGON ((586906.214 5033484.674,587013.473 5033418.156,586930.326 5033512.944,586906.214 5033484.674))",4940
"POLYGON ((587013.473 5033418.156,586906.214 5033484.674,586898.73 5033306.739,587013.473 5033418.156))",4941
"POLYGON ((586722.043 5033591.778,586795.212 5033560.182,586815.167 5033605.081,586722.043 5033591.778))",4942
"POLYGON ((586795.212 5033560.182,586722.043 5033591.778,586732.709 5033536.763,586795.212 5033560.182))",4943
"POLYGON ((586815.167 5033605.081,586822.508 5033568.359,586847.179 5033589.439,586815.167 5033605.081))",4944
"POLYGON ((586822.508 5033568.359,586815.167 5033605.081,586795.212 5033560.182,586822.508 5033568.359))",4945
"POLYGON ((586847.179 5033589.439,586822.508 5033568.359,586818.351 5033550.067,586847.179 5033589.439))",4946
"POLYGON ((586843.437 5033723.15,586815.167 5033605.081,586873.786 5033684.227,586843.437 5033723.15))",4947
"POLYGON ((586795.212 5033560.182,586818.351 5033550.067,586822.508 5033568.359,586795.212 5033560.182))",4948
"POLYGON ((586722.043 5033591.778,586815.167 5033605.081,586843.437 5033723.15,586722.043 5033591.778))",4949
"POLYGON ((586978.136 5034027.469,586800.201 5034281.899,586725.368 5034266.933,586978.136 5034027.469))",4950
"POLYGON ((586803.735 5034317.964,586725.368 5034266.933,586800.201 5034281.899,586803.735 5034317.964))",4951
"POLYGON ((586803.735 5034317.964,586688.992 5034319.212,586725.368 5034266.933,586803.735 5034317.964))",4952
"POLYGON ((586800.201 5034281.899,586868.382 5034313.495,586803.735 5034317.964,586800.201 5034281.899))",4953
"POLYGON ((586800.201 5034281.899,587023.035 5034198.752,586868.382 5034313.495,586800.201 5034281.899))",4954
"POLYGON ((586585.681 5033899.422,586978.136 5034027.469,586725.368 5034266.933,586585.681 5033899.422))",4955
"POLYGON ((586627.255 5033814.612,586843.437 5033723.15,586986.451 5033906.074,586627.255 5033814.612))",4956
"POLYGON ((586883.556 5034379.493,586803.735 5034317.964,586868.382 5034313.495,586883.556 5034379.493))",4957
"POLYGON ((586873.786 5033684.227,586815.167 5033605.081,586847.179 5033589.439,586873.786 5033684.227))",4958
"POLYGON ((586623.929 5033681.577,586722.043 5033591.778,586843.437 5033723.15,586623.929 5033681.577))",4959
"POLYGON ((586907.045 5033695.036,586935.315 5033726.632,586843.437 5033723.15,586907.045 5033695.036))",4960
"POLYGON ((586948.203 5033781.353,586999.338 5033812.274,586986.451 5033839.556,586948.203 5033781.353))",4961
"POLYGON ((586935.315 5033726.632,586994.35 5033759.891,586948.203 5033781.353,586935.315 5033726.632))",4962
"POLYGON ((586986.451 5033906.074,586843.437 5033723.15,586948.203 5033781.353,586986.451 5033906.074))",4963
"POLYGON ((586948.203 5033781.353,586843.437 5033723.15,586935.315 5033726.632,586948.203 5033781.353))",4964
"POLYGON ((586986.451 5033906.074,586948.203 5033781.353,586986.451 5033839.556,586986.451 5033906.074))",4965
"POLYGON ((586883.556 5034379.493,586909.955 5034371.698,586918.27 5034431.564,586883.556 5034379.493))",4966
"POLYGON ((586883.556 5034379.493,586868.382 5034313.495,586909.955 5034371.698,586883.556 5034379.493))",4967
"POLYGON ((587023.035 5034451.519,586946.54 5034489.767,586918.27 5034431.564,587023.035 5034451.519))",4968
"POLYGON ((586978.136 5034027.469,586585.681 5033899.422,586986.451 5033962.614,586978.136 5034027.469))",4969
"POLYGON ((586909.955 5034371.698,586868.382 5034313.495,586996.428 5034331.788,586909.955 5034371.698))",4970
"POLYGON ((587015.968 5034039.265,586978.136 5034027.469,586986.451 5033962.614,587015.968 5034039.265))",4971
"POLYGON ((586800.201 5034281.899,586978.136 5034027.469,587006.406 5034084.009,586800.201 5034281.899))",4972
"POLYGON ((586627.255 5033814.612,586986.451 5033906.074,586986.451 5033962.614,586627.255 5033814.612))",4973
"POLYGON ((586918.27 5034431.564,586909.955 5034371.698,587006.406 5034383.339,586918.27 5034431.564))",4974
"POLYGON ((586986.451 5033962.614,586986.451 5033906.074,587026.777 5033915.376,586986.451 5033962.614))",4975
"POLYGON ((586843.437 5033723.15,586873.786 5033684.227,586907.045 5033695.036,586843.437 5033723.15))",4976
"POLYGON ((586916.815 5034469.292,586883.556 5034379.493,586918.27 5034431.564,586916.815 5034469.292))",4977
"POLYGON ((586978.552 5033230.243,587013.473 5033301.75,586931.989 5033236.064,586978.552 5033230.243))",4978
"POLYGON ((586711.649 5033500.472,586738.256 5033517.932,586707.765 5033531.774,586711.649 5033500.472))",4979
"POLYGON ((586732.228 5034442.685,586591.086 5034471.631,586705.621 5034391.134,586732.228 5034442.685))",4980
"POLYGON ((585907.616 5034608.824,585970.808 5034575.565,585957.504 5034607.161,585907.616 5034608.824))",4981
"POLYGON ((585992.426 5034489.923,585970.808 5034575.565,585893.481 5034510.554,585992.426 5034489.923))",4982
"POLYGON ((586379.06 5034639.588,586394.027 5034555.609,586428.117 5034568.081,586379.06 5034639.588))",4983
"POLYGON ((586379.06 5034639.588,586448.073 5034602.172,586384.049 5034688.645,586379.06 5034639.588))",4984
"POLYGON ((586384.049 5034688.645,586448.073 5034602.172,586408.162 5034727.724,586384.049 5034688.645))",4985
"POLYGON ((586384.049 5034688.645,586408.162 5034727.724,586373.24 5034721.072,586384.049 5034688.645))",4986
"POLYGON ((586408.162 5034727.724,586502.95 5034613.812,586438.095 5034760.151,586408.162 5034727.724))",4987
"POLYGON ((586428.117 5034568.081,586448.073 5034602.172,586379.06 5034639.588,586428.117 5034568.081))",4988
"POLYGON ((586591.086 5034471.631,586722.25 5034485.922,586591.917 5034540.643,586591.086 5034471.631))",4989
"POLYGON ((586591.086 5034471.631,586732.228 5034442.685,586722.25 5034485.922,586591.086 5034471.631))",4990
"POLYGON ((586556.995 5034603.835,586591.917 5034540.643,586697.306 5034610.642,586556.995 5034603.835))",4991
"POLYGON ((586697.306 5034610.642,586591.917 5034540.643,586722.25 5034485.922,586697.306 5034610.642))",4992
"POLYGON ((586502.95 5034613.812,586556.995 5034603.835,586454.724 5034784.264,586502.95 5034613.812))",4993
"POLYGON ((586454.724 5034784.264,586438.095 5034760.151,586502.95 5034613.812,586454.724 5034784.264))",4994
"POLYGON ((586556.995 5034603.835,586675.688 5034697.116,586454.724 5034784.264,586556.995 5034603.835))",4995
"POLYGON ((586679.014 5034785.252,586454.724 5034784.264,586675.688 5034697.116,586679.014 5034785.252))",4996
"POLYGON ((586738.88 5034677.16,586675.688 5034697.116,586690.655 5034673.834,586738.88 5034677.16))",4997
"POLYGON ((586690.655 5034673.834,586675.688 5034697.116,586556.995 5034603.835,586690.655 5034673.834))",4998
"POLYGON ((586697.306 5034610.642,586737.217 5034612.305,586690.655 5034673.834,586697.306 5034610.642))",4999
"POLYGON ((586675.688 5034697.116,586745.532 5034728.711,586708.947 5034770.285,586675.688 5034697.116))",5000
"POLYGON ((586697.306 5034610.642,586690.655 5034673.834,586556.995 5034603.835,586697.306 5034610.642))",5001
"POLYGON ((586679.014 5034785.252,586675.688 5034697.116,586708.947 5034770.285,586679.014 5034785.252))",5002
"POLYGON ((586679.014 5034785.252,586708.947 5034770.285,586737.217 5034846.78,586679.014 5034785.252))",5003
"POLYGON ((586502.95 5034613.812,586408.162 5034727.724,586448.073 5034602.172,586502.95 5034613.812))",5004
"POLYGON ((586355.779 5034910.648,586334.161 5034904.828,586360.768 5034844.13,586355.779 5034910.648))",5005
